Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,505213,-,-,-,37.97,-104.18,-7,1433,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Relative Humidity,Temperature,GHI,DNI,Cloud Type,Pressure,Wind Speed
2013,1,11,18,30,29.67,-4.800000000000001,0,0,4,842,3.2
2013,1,11,19,30,31.86,-5.5,0,0,4,842,2.8000000000000003
2013,1,11,20,30,33.43,-5.9,0,0,4,843,2.6
2013,1,11,21,30,34.93,-6.2,0,0,4,843,2.4000000000000004
2013,1,11,22,30,36.12,-6.4,0,0,4,844,2.2
2013,1,11,23,30,36.800000000000004,-6.5,0,0,4,844,2.1
2013,1,12,0,30,36.92,-6.6000000000000005,0,0,4,845,2.2
2013,1,12,1,30,36.54,-6.7,0,0,4,845,2.3000000000000003
2013,1,12,2,30,35.95,-6.7,0,0,4,845,2.4000000000000004
2013,1,12,3,30,35.99,-6.800000000000001,0,0,4,845,2.3000000000000003
2013,1,12,4,30,36.230000000000004,-6.9,0,0,4,845,2.2
2013,1,12,5,30,36.59,-7,0,0,4,845,2
2013,1,12,6,30,35.89,-6.7,0,0,4,846,2
2013,1,12,7,30,31.41,-5.5,11,0,8,847,2.4000000000000004
2013,1,12,8,30,23.96,-3.8000000000000003,119,11,4,847,2.4000000000000004
2013,1,12,9,30,20.98,-2.6,292,277,4,847,1.9000000000000001
2013,1,12,10,30,19.45,-1.8,426,443,4,846,1.4000000000000001
2013,1,12,11,30,18.27,-1.2000000000000002,559,672,4,845,1.2000000000000002
2013,1,12,12,30,17.51,-0.8,574,1012,0,845,1.3
2013,1,12,13,30,17.29,-0.8,516,990,0,844,1.5
2013,1,12,14,30,18.11,-1.4000000000000001,399,938,0,845,2
2013,1,12,15,30,20.45,-2.8000000000000003,237,816,0,845,2.5
2013,1,12,16,30,25.34,-4.6000000000000005,59,483,0,846,3.2
2013,1,12,17,30,31.89,-6,0,0,7,847,3.7
2013,1,12,18,30,38.01,-6.800000000000001,0,0,7,847,3.7
2013,1,12,19,30,42.84,-7.300000000000001,0,0,4,848,3.6
2013,1,12,20,30,46.08,-7.6000000000000005,0,0,8,848,3.5
2013,1,12,21,30,48.38,-7.800000000000001,0,0,7,848,3.4000000000000004
2013,1,12,22,30,50.08,-7.9,0,0,7,849,3.2
2013,1,12,23,30,51.39,-8,0,0,7,849,2.9000000000000004
2013,1,13,0,30,52.11,-8.1,0,0,4,849,2.5
2013,1,13,1,30,51.29,-8.1,0,0,4,849,2.1
2013,1,13,2,30,51.61,-8.4,0,0,4,849,1.8
2013,1,13,3,30,53.6,-9,0,0,4,848,1.4000000000000001
2013,1,13,4,30,56.95,-9.8,0,0,4,849,1
2013,1,13,5,30,59.620000000000005,-10.5,0,0,4,849,0.6000000000000001
2013,1,13,6,30,60.160000000000004,-10.8,0,0,4,849,0.5
2013,1,13,7,30,55.56,-10,8,0,4,850,0.4
2013,1,13,8,30,47.22,-8.4,125,15,4,850,0.4
2013,1,13,9,30,39.58,-6.800000000000001,242,55,4,850,0.7000000000000001
